location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Uttarahalli,2,2,64,1425,3,4491.22807
Uttarahalli,2,2,40.42,1155,2,3499.5671
Uttarahalli,2,1,42,1050,2,4000
Uttarahalli,2,1,55,1300,3,4230.769231
Uttarahalli,2,1,55,1250,3,4400
Uttarahalli,3,1,50,1200,3,4166.666667
Uttarahalli,2,2,43,1085,2,3963.133641
Uttarahalli,2,1,47,1175,2,4000
Uttarahalli,2,1,47,1175,2,4000
Uttarahalli,2,2,52.85,1215,3,4349.794239
Uttarahalli,2,1,53,1325,2,4000
Uttarahalli,2,2,60,1300,3,4615.384615
Uttarahalli,2,2,35,850,2,4117.647059
Uttarahalli,2,3,61.2,1360,3,4500
Uttarahalli,2,1,45.36,1134,2,4000
Uttarahalli,2,3,55.44,1320,3,4200
Uttarahalli,2,2,61.16,1390,3,4400
Uttarahalli,2,2,45,1090,2,4128.440367
Uttarahalli,2,1,42,1050,2,4000
Uttarahalli,2,1,48,1123,2,4274.265361
Uttarahalli,2,1,56,1329,3,4213.694507
Uttarahalli,2,0,35,938,2,3731.343284
Uttarahalli,1,2,45,1100,2,4090.909091
Uttarahalli,2,1,47,1125,2,4177.777778
Uttarahalli,2,3,62.55,1390,3,4500
Uttarahalli,2,1,41.3,1180,2,3500
Uttarahalli,2,2,45,1160,2,3879.310345
Uttarahalli,2,2,60,1280,3,4687.5
Uttarahalli,2,1,53.55,1190,2,4500
Uttarahalli,2,1,57,1330,3,4285.714286
Uttarahalli,3,3,74,1560,3,4743.589744
Uttarahalli,2,1,48,1125,2,4266.666667
Uttarahalli,2,2,55.44,1320,3,4200
Uttarahalli,2,2,40.6,1160,2,3500
Uttarahalli,2,1,42.59,1065,2,3999.061033
Uttarahalli,2,1,46.76,1075,2,4349.767442
Uttarahalli,2,1,40.6,1155,2,3515.151515
Uttarahalli,2,2,52.85,1215,3,4349.794239
Uttarahalli,2,1,41.3,1180,2,3500
Uttarahalli,2,1,40.08,1002,2,4000
Uttarahalli,2,1,40.08,1002,2,4000
Uttarahalli,2,1,40,1075,2,3720.930233
Uttarahalli,2,2,40.43,1155,2,3500.4329
Uttarahalli,2,1,35.88,1025,2,3500.487805
Uttarahalli,2,1,47.65,1125,2,4235.555556
Uttarahalli,2,2,55,1300,2,4230.769231
Uttarahalli,2,1,35.88,1025,2,3500.487805
Uttarahalli,2,1,45,980,2,4591.836735
Uttarahalli,2,1,47,1125,2,4177.777778
Uttarahalli,2,2,47,1175,2,4000
Uttarahalli,2,2,62.82,1525,3,4119.344262
Uttarahalli,2,2,48,1213,2,3957.13108
Uttarahalli,2,2,35,900,2,3888.888889
Uttarahalli,2,1,42.6,1065,2,4000
Uttarahalli,2,1,47,1125,2,4177.777778
Uttarahalli,2,2,55.25,1270,3,4350.393701
Uttarahalli,2,1,55.25,1270,3,4350.393701
Uttarahalli,2,1,45,1107,2,4065.04065
Uttarahalli,2,1,55,1200,2,4583.333333
Uttarahalli,3,1,68,1500,3,4533.333333
Uttarahalli,2,1,50,1120,2,4464.285714
Uttarahalli,2,1,46,1150,2,4000
Uttarahalli,2,1,58,1330,3,4360.902256
Uttarahalli,2,1,42,1050,2,4000
Uttarahalli,2,1,48,1125,2,4266.666667
Uttarahalli,2,1,57,1345,3,4237.918216
Uttarahalli,2,1,57,1345,3,4237.918216
Uttarahalli,2,1,36,1037,2,3471.552555
Uttarahalli,2,2,39.5,1000,2,3950
Uttarahalli,1,2,45,1125,2,4000
Uttarahalli,2,3,53,1308,3,4051.987768
Uttarahalli,2,2,40.58,1160,2,3498.275862
Uttarahalli,2,1,35,1000,2,3500
Uttarahalli,2,1,57,1330,3,4285.714286
Uttarahalli,2,1,47,1125,2,4177.777778
Uttarahalli,1,0,42.09,1165,2,3612.875536
Uttarahalli,2,2,55,1260,2,4365.079365
Uttarahalli,2,2,53.36,1284,2,4155.76324
Uttarahalli,2,1,45.99,1150,2,3999.130435
Uttarahalli,2,3,56.12,1290,3,4350.387597
Uttarahalli,2,1,56,1328,3,4216.86747
Uttarahalli,2,2,36.4,1040,2,3500
Uttarahalli,2,2,56.12,1290,3,4350.387597
Uttarahalli,2,1,46.76,1075,2,4349.767442
Uttarahalli,2,1,57,1345,3,4237.918216
VGP Layout,2,2,55,1133,2,4854.368932
VGP Layout,3,3,85,2108,3,4032.258065
VGP Layout,2,1,44,1000,2,4400
Vadarpalya,3,2,85,1750,3,4857.142857
Vadarpalya,5,2,120,2500,5,4800
Vaderahalli,4,1.584375738,200,2300,4,8695.652174
Vaishnavi Layout,5,2,420,4800,4,8750
Vaishnavi Layout,4,3,420,4800,4,8750
Vajarahalli,1,1,30,551,1,5444.646098
Vajarahalli,2,1,70,1254,3,5582.137161
Vajarahalli,3,2,79,1432,3,5516.759777
Varanasi,4,1,103,2000,5,5150
Varanasi,4,1,99,2000,5,4950
Varanasi,2,1,62,1334,2,4647.676162
Varsova Layout,2,3,55,1280,3,4296.875
Varsova Layout,2,2,43.5,1088,2,3998.161765
Varsova Layout,6,2,560,7000,6,8000
Varthur,2,2,44,1160,2,3793.103448
Varthur,2,3,80,1385,2,5776.173285
Varthur,3,2,65.99,1535,3,4299.022801
Varthur,2,2,42,1024,2,4101.5625
Varthur,2,2,40,1125,2,3555.555556
Varthur,2,2,40,1112,2,3597.122302
Varthur,2,2,45.35,1055,2,4298.578199
Varthur,2,1.584375738,65,1280,2,5078.125
Varthur,2,2,36,977,2,3684.749232
Varthur,3,1.584375738,71,1250,3,5680
Varthur,3,1,67.75,1200,3,5645.833333
Varthur,2,2,41.88,1111,2,3769.576958
Varthur,2,3,55.5,1140,2,4868.421053
Varthur,2,1,59,1012,2,5830.039526
Varthur,2,2,39.9,1140,2,3500
Varthur,2,2,48,1090,2,4403.669725
Varthur,3,2,71,1450,3,4896.551724
Varthur,2,1,60,1210,2,4958.677686
Varthur,2,2,46,1070,2,4299.065421
Varthur,2,3,85,1360,3,6250
Varthur,2,1,34,965,2,3523.316062
Varthur,2,2,44.24,1120,2,3950
Varthur,2,3,79,1395,3,5663.082437
Varthur,2,1,45,1085,2,4147.465438
Varthur,2,2,47,1250,2,3760
Varthur,3,1,68.38,1200,3,5698.333333
Varthur,2,1,60,1155,2,5194.805195
Varthur,2,1,60,1035,2,5797.101449
Varthur,2,2,39,1155,2,3376.623377
Varthur,2,2,55,1180,2,4661.016949
Varthur,2,1,57.35,1738,2,3299.76985
Varthur,2,1,40.65,1045,2,3889.952153
Varthur,2,2,39,1155,2,3376.623377
Varthur,3,2,69.43,1615,3,4299.071207
Varthur,2,1,64.15,1210,2,5301.652893
Varthur,2,3,38,1105,2,3438.914027
Varthur,3,2,90,1560,3,5769.230769
Varthur,2,1,85,1760,2,4829.545455
Varthur,2,2,54,1210,2,4462.809917
Varthur,2,2,40,1112,2,3597.122302
Varthur,3,2,71.58,1665,3,4299.099099
Varthur Road,2,1,27,900,2,3000
Varthur Road,2,2,59,1277,2,4620.203602
Varthur Road,2,2,58,1247,3,4651.162791
Varthur Road,2,2,42.7,1050,2,4066.666667
Varthur Road,2,2,52.76,1255,2,4203.984064
Varthur Road,2,2,32,1033,2,3097.773475
Varthur Road,2,2,49.11,1140,2,4307.894737
Varthur Road,2,1,25.4,850,2,2988.235294
"Varthur Road, ",2,1,64,1330,2,4812.030075
Vasanth nagar,3,0,500,3025,3,16528.92562
Vasanth nagar,4,1,528,2328,4,22680.41237
Vasanth nagar,3,0,650,2295,6,28322.44009
Vasantha Vallabha Nagar,2,2,95,1500,3,6333.333333
Vasantha Vallabha Nagar,3,2,76,1600,3,4750
Vasantha Vallabha Nagar,1,1,44,900,2,4888.888889
Vasanthapura,2,2,40,1022,2,3913.894325
Vasanthapura,2,1,39.73,1135,2,3500.440529
Vasanthapura,2,1,34.82,995,2,3499.497487
Vasanthapura,2,1,34.82,995,2,3499.497487
Vasanthapura,2,1,36.28,1037,2,3498.55352
Vasanthapura,2,1,34.22,978,2,3498.977505
Vasanthapura,2,1,36.28,1037,2,3498.55352
Veer Sandra,4,3,264,3000,4,8800
Veerannapalya,2,2,45,950,2,4736.842105
Veersandra,2,1,55,1250,2,4400
Venkatadri Layout,1,1,42,595,1,7058.823529
Venkatadri Layout,1,1,42,596,1,7046.979866
Venkatapura,2,1,285,3080,4,9253.246753
Venkatapura,3,0,350,5720,3,6118.881119
Venkatapura,2,1,260,2700,3,9629.62963
Venugopal Reddy Layout,3,3,85,1545,3,5501.618123
Versova Layout,3,3,270,2020,3,13366.33663
Vibuthipura,2,0,125,1603,3,7797.878977
Victoria Layout,3,1,165,1650,3,10000
Victoria Layout,2,1,129,1300,2,9923.076923
Victoria Layout,2,1,72,850,2,8470.588235
Victoria Layout,2,0,146,1276,2,11442.00627
Victoria Layout,2,1,115,1115,2,10313.90135
Vidyaranyapura,2,0,95,1440,2,6597.222222
Vidyaranyapura,2,3,38,1062,2,3578.154426
Vidyaranyapura,2,2,55,1200,2,4583.333333
Vidyaranyapura,2,2,55,1060,2,5188.679245
Vidyaranyapura,2,1,54,1100,2,4909.090909
Vidyaranyapura,2,0,70,1440,3,4861.111111
Vidyaranyapura,2,1,54,1100,2,4909.090909
Vidyaranyapura,2,1,35,1000,2,3500
Vidyaranyapura,2,1,70,1120,2,6250
Vidyaranyapura,2,1.584375738,40,945,2,4232.804233
Vidyaranyapura,2,1,54,1100,2,4909.090909
Vidyaranyapura,2,2,65,1200,3,5416.666667
Vidyaranyapura,2,2,52,1200,2,4333.333333
Vidyaranyapura,2,1,50,1050,2,4761.904762
Vidyaranyapura,2,1,50,1188,2,4208.754209
Vidyaranyapura,2,1,75,1100,3,6818.181818
Vidyaranyapura,2,2,72,1100,3,6545.454545
Vidyaranyapura,5,1,135,2400,4,5625
Vidyaranyapura,2,1,41,1100,2,3727.272727
Vidyaranyapura,2,2,60.5,1200,2,5041.666667
Vidyaranyapura,2,1,42,1200,2,3500
Vignana Nagar,2,2,55,1200,2,4583.333333
Vignana Nagar,2,2,47,1100,2,4272.727273
Vignana Nagar,2,2,58,1110,2,5225.225225
Vignana Nagar,2,2,35,1000,2,3500
Vijaya Bank Layout,2,1,150,2400,3,6250
Vijaya Bank Layout,2,2,70,1374,3,5094.614265
Vijaya Bank Layout,2,3,85,1605,3,5295.950156
Vijaya Bank Layout,2,1,68,1200,3,5666.666667
Vijaya Bank Layout,2,2,68.5,1700,3,4029.411765
Vijaya Bank Layout,6,2,460,4000,6,11500
Vijayanagar,3,2,110,1704,3,6455.399061
Vijayanagar,3,1,129,1933,3,6673.564408
Vijayanagar,3,0,100,1450,3,6896.551724
Vijayanagar,2,0,134,1580,3,8481.012658
Vijayanagar,3,2,121,1826,3,6626.506024
Vijayanagar,3,1,116,1739,3,6670.500288
Vijayanagar,3,2,100,1490,3,6711.409396
Vijayanagar,2,2,65,1180,2,5508.474576
Vijayanagar,1,0,34.78,606,1,5739.273927
Vijayanagar,2,2,68,1352,2,5029.585799
Vijayanagar,3,2,115,1527,3,7531.106745
Vijayanagar,2,0,60,989,2,6066.734075
Vijayanagar,2,1,103,1520,3,6776.315789
Vijayanagar,3,1,117,1749,3,6689.536878
Vijayanagar,2,1,75,1046,2,7170.172084
Vijayanagar,1,1,40,606,1,6600.660066
Vijayanagar,2,2,62,1200,2,5166.666667
Vijayanagar,3,1.584375738,140,1760,3,7954.545455
Vijayanagar,3,2,136,2047,3,6643.869077
Vijayanagar,2,1,75,1200,3,6250
Vijayanagar,2,3,82,1178,2,6960.950764
Vijayanagar,2,0,45,864,2,5208.333333
Vijayanagar,2,2,60,920,2,6521.73913
Vijayanagar,2,1,58,1019,2,5691.85476
Vijayanagar,6,3,125,2400,5,5208.333333
Vijayanagar,2,1,86,1180,2,7288.135593
Vijayanagar,2,0,49.06,1046,2,4690.248566
Vijayanagar,2,0,230,2400,1,9583.333333
Vijayanagar,1,1,40,492,1,8130.081301
Vijinapura,2,2,71.95,1290,2,5577.51938
Vimanapura,2,2,47,1275,2,3686.27451
Vinayak Nagar,1,2,36.5,705,1,5177.304965
Vinayak Nagar,3,2,95,1758,3,5403.868032
Vinayaka Nagar,2,1,65,1340,2,4850.746269
Vinayaka Nagar,2,2,52,1200,2,4333.333333
Vinayaka Nagar,2,2,51,1145,2,4454.148472
Virat Nagar,2,2,56.81,1196,2,4750
Virat Nagar,2,2,52,1110,2,4684.684685
Virat Nagar,2,2,49.75,1215,3,4094.650206
Virupakshapura,2,1,55,1075,2,5116.27907
Vishveshwarya Layout,1,1,30,750,1,4000
Vishveshwarya Layout,4,1,75,2000,4,3750
Vishveshwarya Layout,6,0,92,2100,6,4380.952381
Vishveshwarya Layout,3,0,90,2000,4,4500
Vishwanatha Nagenahalli,3,2,110,2159,3,5094.951366
Vishwanatha Nagenahalli,3,2,120,2159,3,5558.128763
Vishwanatha Nagenahalli,3,0,115,2200,4,5227.272727
Vishwanatha Nagenahalli,3,2,120,2159,3,5558.128763
Vishwapriya Layout,2,1,30,820,2,3658.536585
Vishwapriya Layout,2,2,30,770,2,3896.103896
Vishwapriya Layout,2,3,36,910,2,3956.043956
Vishwapriya Layout,2,3,37,890,2,4157.303371
Vishwapriya Nagar,2,1,38,946,2,4016.913319
Vishwapriya Nagar,3,1,80,1200,3,6666.666667
Vittal Nagar,2,2,49,1100,2,4454.545455
Vittal Nagar,2,1,45,1000,2,4500
Vittasandra,2,1,71,1404,2,5056.980057
Vittasandra,2,1,67,1246,2,5377.207063
Vittasandra,2,1,69.3,1404,2,4935.897436
Vittasandra,2,1,67.3,1246,2,5401.284109
Vittasandra,2,1,64.5,1246,2,5176.565008
Vittasandra,2,1,64.5,1246,2,5176.565008
Vittasandra,2,1,68,1246,2,5457.463884
Vittasandra,2,1,67,1238,2,5411.954766
Vittasandra,2,1,75,1404,2,5341.880342
Vittasandra,2,1,65,1246,2,5216.693419
Vittasandra,2,1,67,1238,2,5411.954766
Vittasandra,2,1,67.4,1246,2,5409.309791
Vittasandra,2,1,67.4,1259,2,5353.455123
Vittasandra,2,1,68.8,1404,2,4900.2849
Vittasandra,2,1,62.3,1246,2,5000
Vittasandra,2,1,63,1246,2,5056.179775
Vittasandra,2,1,67.4,1246,2,5409.309791
Vittasandra,2,1,65.4,1246,2,5248.796148
Vittasandra,2,1,67.32,1238,2,5437.802908
Vittasandra,2,1,67.4,1246,2,5409.309791
Vittasandra,2,1,67.3,1246,2,5401.284109
Vittasandra,2,2,70,1404,2,4985.754986
Vittasandra,2,1,67.48,1259,2,5359.809373
Vittasandra,2,1,75,1404,2,5341.880342
Vittasandra,2,1,67,1246,2,5377.207063
Vittasandra,2,1,72,1404,2,5128.205128
Vittasandra,2,1,67.5,1246,2,5417.335474
Vittasandra,2,1,67.5,1246,2,5417.335474
Vittasandra,2,1,70,1404,2,4985.754986
Vittasandra,2,1,65,1246,2,5216.693419
Vittasandra,2,1,67.4,1246,2,5409.309791
Vivek Nagar,4,3,130,3000,8,4333.333333
Vivek Nagar,2,1,160,1600,2,10000
Volagerekallahalli,2,2,33,1070,2,3084.11215
Volagerekallahalli,2,2,33.15,1070,2,3098.130841
Volagerekallahalli,2,3,33.99,1067,2,3185.56701
Volagerekallahalli,2,2,32.99,1070,2,3083.17757
Volagerekallahalli,2,2,33.43,1070,2,3124.299065
Volagerekallahalli,2,1,39,1095,2,3561.643836
Whitefield,3,2,81,1610,3,5031.055901
Whitefield,2,1,94.82,1459,2,6498.971899
Whitefield,2,2,75,1280,2,5859.375
Whitefield,3,2,161,1910,3,8429.319372
Whitefield,4,1,230,3252,4,7072.570726
Whitefield,4,3,700,11890,4,5887.300252
Whitefield,2,1,70,1150,2,6086.956522
Whitefield,3,2,101,1768,3,5712.669683
Whitefield,4,3,315,4144,4,7601.351351
Whitefield,4,2,360,4104,4,8771.929825
Whitefield,3,1.584375738,100,1790,3,5586.592179
Whitefield,3,3,100,1720,3,5813.953488
Whitefield,4,2,91,1640,3,5548.780488
Whitefield,4,2,126,2280,3,5526.315789
Whitefield,3,2,130,1897,3,6852.925672
Whitefield,2,1,125,2225,3,5617.977528
Whitefield,3,2,163,2268,4,7186.948854
Whitefield,4,3,200,2400,4,8333.333333
Whitefield,2,1,95,1360,2,6985.294118
Whitefield,3,2,94.79,1697,3,5585.73954
Whitefield,4,3,400,5000,4,8000
Whitefield,5,3,250,3000,4,8333.333333
Whitefield,3,2,115,1700,3,6764.705882
Whitefield,3,2,162,2842,3,5700.211119
Whitefield,3,1,130,1500,3,8666.666667
Whitefield,2,1,75,1280,2,5859.375
Whitefield,2,1,78,1405,3,5551.601423
Whitefield,3,3,115,2225,3,5168.539326
Whitefield,2,1,95.05,1272,2,7472.484277
Whitefield,2,1,71,1192,2,5956.375839
Whitefield,3,3,89,1626,3,5473.554736
Whitefield,3,2,88,1585,3,5552.050473
Whitefield,2,0,85,1280,2,6640.625
Whitefield,3,2,68.5,1200,3,5708.333333
Whitefield,4,2,330,4000,4,8250
Whitefield,3,2,108,1697,3,6364.172068
Whitefield,4,2,312,3606,4,8652.246256
Whitefield,2,1,90,1485,2,6060.606061
Whitefield,1,1,50,950,1,5263.157895
Whitefield,1,1,45,825,1,5454.545455
Whitefield,2,2,85,1635,3,5198.776758
Whitefield,2,1,79,1216,2,6496.710526
Whitefield,2,1,63,920,2,6847.826087
Whitefield,2,1,71,1170,2,6068.376068
Whitefield,2,1,75,1118,2,6708.407871
Whitefield,3,1.584375738,110,1800,3,6111.111111
Whitefield,3,2,103,1562,3,6594.110115
Whitefield,4,1,128,2321,3,5514.864283
Whitefield,2,1,95,1320,2,7196.969697
Whitefield,3,2,200,3010,3,6644.518272
Whitefield,2,1,96.17,1346,2,7144.8737
Whitefield,4,3,155,2500,4,6200
Whitefield,1,1,55,905,1,6077.348066
Whitefield,3,0,146,2268,4,6437.389771
Whitefield,1,0,32.79,630.5,1,5200.634417
Whitefield,5,3,210,3537,4,5937.234945
Whitefield,3,2,115,1697,3,6776.664702
Whitefield,5,0,290,3250,5,8923.076923
Whitefield,2,1,75,1269,2,5910.165485
Whitefield,5,0,250,3227,5,7747.133561
Whitefield,3,2,79,1545,3,5113.268608
Whitefield,4,2,260,3262,4,7970.570202
Whitefield,2,1,79.28,1132,2,7003.533569
Whitefield,5,2,160,2830,4,5653.710247
Whitefield,2,1,70,1195,2,5857.740586
Whitefield,4,1.584375738,284,3480,3,8160.91954
Whitefield,1,0,34.385,709,1,4849.788434
Whitefield,2,3,79.5,1320,2,6022.727273
Whitefield,2,1,52.7,750,2,7026.666667
Whitefield,3,1,61.96,1200,3,5163.333333
Whitefield,5,3,270,3445,4,7837.445573
Whitefield,3,1,140,1700,3,8235.294118
Whitefield,4,3,400,4827,4,8286.72053
Whitefield,2,2,84.5,1405,2,6014.234875
Whitefield,4,3,280,3252,4,8610.086101
Whitefield,2,2,90,1150,2,7826.086957
Whitefield,4,3,147,2400,4,6125
Whitefield,1,1,35,624,1,5608.974359
Whitefield,3,2,95,1700,3,5588.235294
Whitefield,4,3,400,4960,4,8064.516129
Whitefield,4,3,198,2928,4,6762.295082
Whitefield,2,1,84,1216,2,6907.894737
Whitefield,5,1,204,2882,4,7078.417765
Whitefield,3,2,140,1840,3,7608.695652
Whitefield,3,2,122,1778,3,6861.642295
Whitefield,1,1,25,650,1,3846.153846
Whitefield,3,3,125,2155,4,5800.464037
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,2,3,77,1255,2,6135.458167
Whitefield,2,1,73,1216,2,6003.289474
Whitefield,1,0,34.735,709,1,4899.153738
Whitefield,3,3,100,1745,3,5730.659026
Whitefield,4,3,224,3200,4,7000
Whitefield,1,1,44.9,825,1,5442.424242
Whitefield,3,2,138,1870,3,7379.679144
Whitefield,3,2,125,1862,3,6713.2116
Whitefield,3,1,113,1655,3,6827.794562
Whitefield,1,1,29.44,530,1,5554.716981
Whitefield,1,1,50,905,1,5524.861878
Whitefield,3,2,82,1600,3,5125
Whitefield,1,0,32.15,630.5,1,5099.127676
Whitefield,1,1,52,905,1,5745.856354
Whitefield,2,1,83,1216,2,6825.657895
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,1,1,51,750,1,6800
Whitefield,2,1,77,1173,2,6564.364876
Whitefield,3,1,68.4,1200,3,5700
Whitefield,5,2,250,3425,4,7299.270073
Whitefield,3,2,128,2173,3,5890.473999
Whitefield,1,1,62,905,1,6850.828729
Whitefield,3,2,138,1870,3,7379.679144
Whitefield,2,1,99.26,1320,2,7519.69697
Whitefield,4,2,190,2901,3,6549.465701
Whitefield,2,1,96.51,1485,2,6498.989899
Whitefield,3,3,101,1755,3,5754.985755
Whitefield,3,1,149,2225,3,6696.629213
Whitefield,2,2,82,1250,2,6560
Whitefield,1,1,40,605,1,6611.570248
Whitefield,3,2,156,2210,3,7058.823529
Whitefield,2,1,78.2,1173,2,6666.666667
Whitefield,4,3,130,1740,3,7471.264368
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,3,3,120,1655,3,7250.755287
Whitefield,2,2,70,1180,2,5932.20339
Whitefield,4,2,130,2023,3,6426.099852
Whitefield,4,2,118,2134,3,5529.522024
Whitefield,1,1,60,905,1,6629.834254
Whitefield,3,1.584375738,90,1452,3,6198.347107
Whitefield,5,0,240,2850,4,8421.052632
Whitefield,5,3,190,2830,4,6713.780919
Whitefield,2,3,78.5,1295,2,6061.776062
Whitefield,1,1,57.6,840,1,6857.142857
Whitefield,1,0,19.83,640,1,3098.4375
Whitefield,3,2,104,1991,3,5223.505776
Whitefield,3,2,97,1655,3,5861.02719
Whitefield,3,2,150,1850,3,8108.108108
Whitefield,3,1,67.77,1200,3,5647.5
Whitefield,2,0,90,1290,2,6976.744186
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,2,1,94.84,1356,2,6994.100295
Whitefield,2,1,103,1338,2,7698.056801
Whitefield,4,2,208,3450,3,6028.985507
Whitefield,2,1,90.33,1267,2,7129.439621
Whitefield,4,1,143,2400,4,5958.333333
Whitefield,3,2,125,1836,3,6808.278867
Whitefield,3,1,200,3596,3,5561.735261
Whitefield,2,3,65,1275,3,5098.039216
Whitefield,2,1,82,1216,2,6743.421053
Whitefield,3,3,88,1495,2,5886.287625
Whitefield,3,1,103,1564,3,6585.677749
Whitefield,3,1,84,1585,3,5299.684543
Whitefield,3,2,90,1558,3,5776.636714
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,3,1,120,1704,3,7042.253521
Whitefield,2,2,78,1300,2,6000
Whitefield,3,3,88,1570,3,5605.095541
Whitefield,2,1,84.03,1216,2,6910.361842
Whitefield,2,1,72.5,1216,2,5962.171053
Whitefield,4,2,115,2025,3,5679.012346
Whitefield,2,1,100,1346,3,7429.420505
Whitefield,3,2,198,2990,4,6622.073579
Whitefield,3,3,98.97,1720,3,5754.069767
Whitefield,3,2,95,1600,3,5937.5
Whitefield,3,1,108,1655,3,6525.679758
Whitefield,3,2,95,1740,3,5459.770115
Whitefield,2,1,88,1350,2,6518.518519
Whitefield,2,1,80,1216,2,6578.947368
Whitefield,4,3,225,2900,4,7758.62069
Whitefield,2,1,101,1340,2,7537.313433
Whitefield,3,1,78.57,1500,3,5238
Whitefield,3,3,85,1626,3,5227.552276
Whitefield,2,2,65,1100,2,5909.090909
Whitefield,2,2,65,1270,3,5118.110236
Whitefield,3,2,261,3117,3,8373.435996
Whitefield,2,1,73,1216,2,6003.289474
Whitefield,3,1,290,3150,3,9206.349206
Whitefield,5,1.584375738,234,2956,4,7916.102842
Whitefield,3,1.584375738,145,2247,3,6453.048509
Whitefield,5,3,265,3940,4,6725.888325
Whitefield,2,1,77,1180,2,6525.423729
Whitefield,3,2,139,2140,3,6495.327103
Whitefield,2,1,84,1314,2,6392.694064
Whitefield,3,2,85,1431,3,5939.902166
Whitefield,1,1,29,524,1,5534.351145
Whitefield,4,3,161,2830,4,5689.045936
Whitefield,3,2,149,2135,4,6978.922717
Whitefield,2,3,188,3075,4,6113.821138
Whitefield,3,2,160,1760,3,9090.909091
Whitefield,3,2,110,1655,3,6646.52568
Whitefield,1,1,57,840,1,6785.714286
Whitefield,3,2,106,1725,3,6144.927536
Whitefield,1,1,39,516,1,7558.139535
Whitefield,4,1.584375738,410,6000,4,6833.333333
Whitefield,3,2,107,1639,3,6528.370958
Whitefield,3,2,113,1820,3,6208.791209
Whitefield,4,0,218,3565,4,6115.007013
Whitefield,5,3,253,3410,4,7419.354839
Whitefield,4,1.584375738,330,4500,4,7333.333333
Whitefield,2,2,85,1250,2,6800
Whitefield,2,1,77,1277,2,6029.757244
Whitefield,3,2,140,1820,3,7692.307692
Whitefield,4,2,247,3453,4,7153.200116
Whitefield,4,2,125,2280,3,5482.45614
Whitefield,5,1,200,2882,4,6939.62526
Whitefield,3,0,92.63,1639.5,3,5649.89326
Whitefield,2,1,70,1190,2,5882.352941
Whitefield,2,1,94,1270,2,7401.574803
Whitefield,2,1,89,1220,2,7295.081967
Whitefield,3,1,300,3758,3,7982.969665
Whitefield,2,1,72,1216,2,5921.052632
Whitefield,5,3,475,5400,4,8796.296296
Whitefield,3,1,74,1396,3,5300.859599
Whitefield,3,0,96.9,1615,3,6000
Whitefield,2,3,70,1200,2,5833.333333
Whitefield,2,1,75,1216,2,6167.763158
Whitefield,4,1,157,2321,3,6764.325722
Whitefield,2,2,75,1224,2,6127.45098
Whitefield,3,2,113,1655,3,6827.794562
Whitefield,5,1,331,4144,5,7987.451737
Whitefield,3,2,67.75,1200,3,5645.833333
Whitefield,4,1.584375738,145,2444,4,5932.89689
Whitefield,2,1,110,1270,2,8661.417323
Whitefield,3,1,110,1660,3,6626.506024
Whitefield,2,1,105,1270,2,8267.716535
Whitefield,2,1,78.2,1173,2,6666.666667
Whitefield,2,3,85,1362,2,6240.82232
Whitefield,2,2,105,1457,3,7206.588881
Whitefield,3,2,128,1720,3,7441.860465
Whitefield,3,1,103,1564,3,6585.677749
Whitefield,3,2,107,1639,3,6528.370958
Whitefield,3,2,139,1760,3,7897.727273
Whitefield,1,1,48,613,1,7830.342577
Whitefield,3,2,125,1730,3,7225.433526
Whitefield,1,1,59,877,1,6727.480046
"Whitefield, ",2,1,58,1300,2,4461.538462
Wilson Garden,2,1,75,1125,2,6666.666667
Wilson Garden,1,1,75,735,1,10204.08163
Wilson Garden,3,2,155,1655,3,9365.558912
Wilson Garden,3,3,135,1680,3,8035.714286
Yarandahalli,2,1,40.1,1015,2,3950.738916
Yelachenahalli,2,3,105,1464,3,7172.131148
Yelachenahalli,1,1,150,2400,2,6250
Yelachenahalli,3,2,130,1700,3,7647.058824
Yelachenahalli,2,2,55,1080,2,5092.592593
Yelachenahalli,2,3,78,1400,2,5571.428571
Yelachenahalli,3,3,73.5,1330,3,5526.315789
Yelachenahalli,1,1,30,800,2,3750
Yelachenahalli,2,2,60,1100,2,5454.545455
Yelachenahalli,2,1,72,1365,3,5274.725275
Yelachenahalli,2,2,55,1103,2,4986.400725
Yelachenahalli,2,2,50,1000,2,5000
Yelahanka,2,2,78,1326,2,5882.352941
Yelahanka,3,2,95,1705,3,5571.847507
Yelahanka,2,2,80,1234,2,6482.982172
Yelahanka,2,2,85,1315,2,6463.878327
Yelahanka,2,1,62.5,1170,2,5341.880342
Yelahanka,1,0,45,697,1,6456.241033
Yelahanka,4,2,127,2195,3,5785.876993
Yelahanka,3,2,95,1614,3,5885.997522
Yelahanka,1,1,24,628,1,3821.656051
Yelahanka,1,1,38.4,654,1,5871.559633
Yelahanka,3,1,105,1825,3,5753.424658
Yelahanka,3,2,96,1603,3,5988.771054
Yelahanka,2,1,79,1304,2,6058.282209
Yelahanka,3,2,76.3,1517,3,5029.66381
Yelahanka,2,3,85,1327,2,6405.425772
Yelahanka,3,2,97,1566,3,6194.12516
Yelahanka,2,2,78,1270,2,6141.732283
