location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Thanisandra,3.0,2.0,107.0,1702.0,3,6286.721504112808
Thanisandra,1.0,0.0,34.355,747.0,1,4599.062918340026
Thanisandra,4.0,1.0,125.0,2030.0,3,6157.635467980295
Thanisandra,4.0,2.0,129.0,1948.0,4,6622.17659137577
Thanisandra,3.0,1.0,90.0,1573.0,3,5721.551176096631
Thanisandra,2.0,2.0,70.0,1056.0,2,6628.787878787879
Thanisandra,3.0,2.0,96.0,1595.0,3,6018.808777429467
Thanisandra,2.0,1.0,83.05,1245.0,2,6670.682730923695
Thanisandra,2.0,1.0,80.0,1261.0,3,6344.171292624901
Thanisandra,4.0,2.0,117.0,1884.0,3,6210.1910828025475
Thanisandra,2.0,1.0,54.0,965.0,2,5595.854922279793
Thanisandra,4.0,2.0,122.0,1930.0,3,6321.243523316062
Thanisandra,1.0,0.0,38.46,777.0,1,4949.80694980695
Thanisandra,4.0,2.0,120.0,1930.0,3,6217.616580310881
Thanisandra,1.0,2.0,50.4,760.0,1,6631.578947368421
Thanisandra,1.0,0.0,32.82,663.0,1,4950.226244343891
Thanisandra,3.0,2.0,115.0,1801.0,3,6385.341476957246
Thanisandra,4.0,1.0,220.0,3671.0,4,5992.917461182239
Thanisandra,2.0,2.0,90.0,1305.0,2,6896.551724137931
Thanisandra,4.0,2.0,125.0,1965.0,3,6361.323155216285
Thanisandra,3.0,2.0,100.0,1573.0,3,6357.279084551812
Thanisandra,4.0,2.0,130.0,1917.0,4,6781.429316640584
"Thanisandra Main Road, ",3.0,2.0,151.0,2357.0,3,6406.448875689436
"Thanisandra Main Road, ",4.0,3.0,183.0,2872.0,4,6371.866295264624
Thanisandra main road,3.0,1.0,455.0,3144.0,3,14472.010178117049
Thanisandra main road,4.0,2.0,590.0,4110.0,4,14355.231143552312
Thanisandra main road,4.0,2.0,602.0,4209.0,4,14302.684723212164
Thigalarapalya,2.0,2.0,103.0,1297.0,2,7941.403238242097
Thigalarapalya,2.0,2.0,95.0,1418.0,2,6699.576868829337
Thigalarapalya,2.0,2.0,103.0,1418.0,2,7263.7517630465445
Thigalarapalya,2.0,2.0,101.0,1418.0,2,7122.708039492242
Thigalarapalya,2.0,2.0,104.0,1418.0,2,7334.273624823695
Thigalarapalya,5.0,2.0,225.0,3122.0,4,7206.91864189622
Thigalarapalya,2.0,2.0,103.0,1418.0,2,7263.7517630465445
Thigalarapalya,4.0,2.0,159.0,2072.0,3,7673.745173745174
Thigalarapalya,2.0,2.0,106.0,1418.0,2,7475.317348377997
Thigalarapalya,2.0,2.0,104.0,1418.0,2,7334.273624823695
Thigalarapalya,2.0,2.0,105.0,1418.0,2,7404.795486600846
Thigalarapalya,2.0,2.0,104.0,1418.0,2,7334.273624823695
Thigalarapalya,2.0,2.0,106.0,1418.0,2,7475.317348377997
Thigalarapalya,4.0,2.0,155.0,2072.0,3,7480.694980694981
Thigalarapalya,4.0,2.0,135.0,1830.0,3,7377.049180327869
Thigalarapalya,2.0,2.0,105.0,1418.0,2,7404.795486600846
Thigalarapalya,4.0,2.0,160.0,2072.0,3,7722.007722007722
Thigalarapalya,4.0,2.0,160.0,2072.0,3,7722.007722007722
Thigalarapalya,4.0,2.0,155.0,2072.0,3,7480.694980694981
Thigalarapalya,4.0,2.0,153.0,2072.0,3,7384.169884169884
Thigalarapalya,4.0,2.0,157.0,2072.0,3,7577.220077220078
Thigalarapalya,2.0,2.0,105.0,1418.0,2,7404.795486600846
Thigalarapalya,5.0,2.0,249.0,3362.0,4,7406.305770374777
Thigalarapalya,4.0,1.5843757375501535,325.0,4190.0,4,7756.563245823389
Thigalarapalya,2.0,2.0,105.0,1400.0,2,7500.0
Thigalarapalya,2.0,2.0,98.0,1297.0,2,7555.898226676947
Thippasandra,1.0,0.0,30.0,650.0,1,4615.384615384615
Thirumenahalli,2.0,3.0,42.33,1378.0,3,3071.843251088534
Thirumenahalli,2.0,1.0,39.5,1100.0,2,3590.909090909091
Thirumenahalli,2.0,2.0,36.69,1161.0,2,3160.206718346253
Thirumenahalli,2.0,3.0,36.69,1161.0,2,3160.206718346253
Thirumenahalli,2.0,2.0,70.0,1100.0,2,6363.636363636364
Thirumenahalli,3.0,2.0,56.0,1602.0,3,3495.6304619225966
Thomas Town,2.0,1.5843757375501535,59.0,1250.0,2,4720.0
Thubarahalli,4.0,3.0,239.0,3800.0,4,6289.473684210527
Thubarahalli,2.0,2.0,78.0,1200.0,2,6500.0
Thubarahalli,2.0,2.0,75.0,1128.0,2,6648.936170212766
Thubarahalli,2.0,2.0,65.0,1185.0,2,5485.232067510548
Thubarahalli,2.0,1.0,55.0,975.0,2,5641.025641025641
Thubarahalli,2.0,1.0,75.0,1330.0,2,5639.097744360903
Thubarahalli,2.0,1.0,70.0,1085.0,2,6451.612903225807
Thubarahalli,2.0,1.0,80.0,1216.0,2,6578.9473684210525
Thubarahalli,2.0,2.0,79.0,1200.0,2,6583.333333333333
Thubarahalli,2.0,2.0,80.0,1200.0,2,6666.666666666667
Thubarahalli,2.0,2.0,79.55,1200.0,2,6629.166666666667
Thubarahalli,3.0,3.0,175.0,2625.0,3,6666.666666666667
Thubarahalli,2.0,1.0,50.0,975.0,2,5128.205128205128
Thubarahalli,3.0,2.0,101.0,1584.0,3,6376.262626262626
Thyagaraja Nagar,1.0,1.0,100.0,800.0,1,12500.0
Thyagaraja Nagar,4.0,2.0,145.0,2000.0,5,7250.0
Thyagaraja Nagar,2.0,2.0,95.25,1270.0,3,7500.0
Thyagaraja Nagar,2.0,1.0,68.0,1040.0,2,6538.461538461538
Tigalarpalya,3.0,2.0,117.0,1998.0,3,5855.855855855856
Tindlu,2.0,1.0,87.0,1500.0,3,5800.0
Tindlu,7.0,2.0,400.0,7500.0,7,5333.333333333333
Tindlu,2.0,2.0,65.0,1357.0,3,4789.977892409727
Tindlu,3.0,1.0,87.0,1500.0,3,5800.0
Tindlu,3.0,1.0,65.0,1370.07,3,4744.283138817725
Tindlu,2.0,2.0,59.8,1165.0,2,5133.0472103004295
Tindlu,2.0,2.0,55.0,1050.0,2,5238.0952380952385
Tindlu,2.0,2.0,55.0,1100.0,2,5000.0
Tirumanahalli,2.0,1.0,56.7,1255.0,2,4517.92828685259
Tirumanahalli,2.0,1.0,55.0,1260.0,2,4365.079365079365
Tumkur Road,3.0,3.0,95.0,1500.0,3,6333.333333333333
Tumkur Road,3.0,2.0,112.0,1779.0,3,6295.6717256885895
Tumkur Road,3.0,1.0,100.0,1586.0,3,6305.170239596469
Tumkur Road,2.0,1.0,72.0,1098.0,2,6557.377049180328
Tumkur Road,3.0,1.0,90.0,1354.0,3,6646.971935007386
Tumkur Road,2.0,1.0,84.0,1240.0,3,6774.193548387097
Tumkur Road,2.0,1.0,82.0,1239.0,2,6618.240516545601
Tumkur Road,2.0,1.0,82.0,1246.0,2,6581.0593900481545
Tumkur Road,3.0,3.0,100.0,1500.0,3,6666.666666666667
Tumkur Road,3.0,1.0,94.0,1416.0,3,6638.418079096045
Tumkur Road,2.0,1.0,60.0,1027.0,2,5842.259006815969
Tumkur Road,2.0,1.0,68.62,1027.0,2,6681.596884128529
Tumkur Road,2.0,1.0,95.0,1459.0,3,6511.3091158327625
Tumkur Road,2.0,1.0,60.0,992.0,2,6048.387096774193
Tumkur Road,2.0,2.0,52.5,1066.0,2,4924.953095684803
Tumkur Road,2.0,1.0,79.0,1240.0,3,6370.967741935484
Tumkur Road,2.0,1.0,95.0,1441.0,3,6592.64399722415
Tumkur Road,2.0,1.0,83.0,1240.0,3,6693.548387096775
Tumkur Road,2.0,1.0,67.0,1027.0,2,6523.855890944498
Tumkur Road,3.0,1.0,85.86,1354.0,3,6341.211225997045
Tunganagara,2.0,2.0,54.21,1936.0,3,2800.103305785124
Tunganagara,2.0,1.0,35.56,1270.0,3,2800.0
Udaya Nagar,1.0,1.0,75.0,1000.0,2,7500.0
Udayapur Village,3.0,2.0,68.29,1630.0,3,4189.57055214724
Udayapur Village,2.0,2.0,60.33,1440.0,3,4189.583333333333
Udayapur Village,2.0,2.0,63.93,1440.0,3,4439.583333333333
Ullal Uppanagar,5.0,2.0,75.0,2400.0,6,3125.0
Ulsoor,3.0,2.0,215.0,2135.0,3,10070.257611241217
Ulsoor,2.0,1.5843757375501535,120.0,1275.0,2,9411.764705882353
Ulsoor,2.0,0.0,60.0,1200.0,2,5000.0
Ulsoor,2.0,2.0,100.0,1180.0,2,8474.57627118644
Ulsoor,3.0,0.0,90.0,1340.0,3,6716.417910447762
Ulsoor,2.0,2.0,125.0,1500.0,3,8333.333333333334
Ulsoor,3.0,3.0,185.0,2000.0,3,9250.0
Ulsoor,2.0,3.0,120.0,1255.0,2,9561.752988047809
Ulsoor,4.0,2.0,185.0,1685.0,3,10979.228486646884
Ulsoor,3.0,2.0,170.0,2135.0,3,7962.529274004683
Ulsoor,2.0,1.0,130.0,1160.0,2,11206.896551724138
Upadhyaya Layout,2.0,1.0,67.0,1300.0,3,5153.846153846154
Upkar Layout,1.0,1.0,70.0,1050.0,1,6666.666666666667
Uttarahalli,2.0,3.0,62.0,1440.0,3,4305.555555555556
Uttarahalli,2.0,2.0,45.0,1143.0,2,3937.0078740157483
Uttarahalli,2.0,2.0,45.0,1020.0,2,4411.764705882353
Uttarahalli,2.0,2.0,63.0,1286.0,2,4898.9113530326595
Uttarahalli,2.0,0.0,45.0,1101.0,2,4087.193460490463
Uttarahalli,2.0,2.0,47.0,1175.0,2,4000.0
Uttarahalli,2.0,2.0,62.55,1390.0,3,4500.0
Uttarahalli,2.0,1.0,56.0,1330.0,3,4210.526315789473
Uttarahalli,2.0,3.0,45.0,1008.0,2,4464.285714285715
Uttarahalli,2.0,2.0,60.47,1390.0,3,4350.359712230216
Uttarahalli,3.0,3.0,66.68,1617.0,3,4123.685837971553
Uttarahalli,2.0,1.0,49.0,1150.0,2,4260.869565217391
Uttarahalli,2.0,1.0,56.0,1330.0,3,4210.526315789473
Uttarahalli,2.0,2.0,44.0,1200.0,2,3666.6666666666665
Uttarahalli,2.0,1.0,30.0,882.0,2,3401.360544217687
Uttarahalli,2.0,1.0,39.71,993.0,2,3998.9929506545823
Uttarahalli,2.0,1.0,45.0,1045.0,2,4306.2200956937795
Uttarahalli,2.0,2.0,37.93,850.0,2,4462.35294117647
Uttarahalli,2.0,1.0,57.0,1345.0,3,4237.918215613383
Uttarahalli,2.0,1.0,43.55,1089.0,2,3999.0817263544536
Uttarahalli,2.0,2.0,48.0,1279.0,2,3752.9319781078966
Uttarahalli,2.0,2.0,64.0,1425.0,3,4491.228070175439
Uttarahalli,2.0,2.0,40.42,1155.0,2,3499.5670995670994
Uttarahalli,2.0,1.0,42.0,1050.0,2,4000.0
Uttarahalli,2.0,1.0,55.0,1300.0,3,4230.7692307692305
Uttarahalli,2.0,1.0,55.0,1250.0,3,4400.0
Uttarahalli,3.0,1.0,50.0,1200.0,3,4166.666666666667
Uttarahalli,2.0,2.0,43.0,1085.0,2,3963.1336405529955
Uttarahalli,2.0,1.0,47.0,1175.0,2,4000.0
Uttarahalli,2.0,1.0,47.0,1175.0,2,4000.0
Uttarahalli,2.0,2.0,52.85,1215.0,3,4349.794238683127
Uttarahalli,2.0,1.0,53.0,1325.0,2,4000.0
Uttarahalli,2.0,2.0,60.0,1300.0,3,4615.384615384615
Uttarahalli,2.0,2.0,35.0,850.0,2,4117.64705882353
Uttarahalli,2.0,3.0,61.2,1360.0,3,4500.0
Uttarahalli,2.0,1.0,45.36,1134.0,2,4000.0
Uttarahalli,2.0,3.0,55.44,1320.0,3,4200.0
Uttarahalli,2.0,2.0,61.16,1390.0,3,4400.0
Uttarahalli,2.0,2.0,45.0,1090.0,2,4128.440366972477
Uttarahalli,2.0,1.0,42.0,1050.0,2,4000.0
Uttarahalli,2.0,1.0,48.0,1123.0,2,4274.2653606411395
Uttarahalli,2.0,1.0,56.0,1329.0,3,4213.694507148231
Uttarahalli,2.0,0.0,35.0,938.0,2,3731.3432835820895
Uttarahalli,1.0,2.0,45.0,1100.0,2,4090.909090909091
Uttarahalli,2.0,1.0,47.0,1125.0,2,4177.777777777777
Uttarahalli,2.0,3.0,62.55,1390.0,3,4500.0
Uttarahalli,2.0,1.0,41.3,1180.0,2,3499.9999999999995
Uttarahalli,2.0,2.0,45.0,1160.0,2,3879.310344827586
Uttarahalli,2.0,2.0,60.0,1280.0,3,4687.5
Uttarahalli,2.0,1.0,53.55,1190.0,2,4500.0
Uttarahalli,2.0,1.0,57.0,1330.0,3,4285.714285714285
Uttarahalli,3.0,3.0,74.0,1560.0,3,4743.589743589743
Uttarahalli,2.0,1.0,48.0,1125.0,2,4266.666666666667
Uttarahalli,2.0,2.0,55.44,1320.0,3,4200.0
Uttarahalli,2.0,2.0,40.6,1160.0,2,3500.0
Uttarahalli,2.0,1.0,42.59,1065.0,2,3999.06103286385
Uttarahalli,2.0,1.0,46.76,1075.0,2,4349.767441860465
Uttarahalli,2.0,1.0,40.6,1155.0,2,3515.151515151515
Uttarahalli,2.0,2.0,52.85,1215.0,3,4349.794238683127
Uttarahalli,2.0,1.0,41.3,1180.0,2,3499.9999999999995
Uttarahalli,2.0,1.0,40.08,1002.0,2,4000.0
Uttarahalli,2.0,1.0,40.08,1002.0,2,4000.0
Uttarahalli,2.0,1.0,40.0,1075.0,2,3720.9302325581393
Uttarahalli,2.0,2.0,40.43,1155.0,2,3500.4329004329006
Uttarahalli,2.0,1.0,35.88,1025.0,2,3500.4878048780492
Uttarahalli,2.0,1.0,47.65,1125.0,2,4235.555555555556
Uttarahalli,2.0,2.0,55.0,1300.0,2,4230.7692307692305
Uttarahalli,2.0,1.0,35.88,1025.0,2,3500.4878048780492
Uttarahalli,2.0,1.0,45.0,980.0,2,4591.836734693878
Uttarahalli,2.0,1.0,47.0,1125.0,2,4177.777777777777
Uttarahalli,2.0,2.0,47.0,1175.0,2,4000.0
Uttarahalli,2.0,2.0,62.82,1525.0,3,4119.3442622950815
Uttarahalli,2.0,2.0,48.0,1213.0,2,3957.131079967024
Uttarahalli,2.0,2.0,35.0,900.0,2,3888.8888888888887
Uttarahalli,2.0,1.0,42.6,1065.0,2,4000.0
Uttarahalli,2.0,1.0,47.0,1125.0,2,4177.777777777777
Uttarahalli,2.0,2.0,55.25,1270.0,3,4350.393700787402
Uttarahalli,2.0,1.0,55.25,1270.0,3,4350.393700787402
Uttarahalli,2.0,1.0,45.0,1107.0,2,4065.040650406504
Uttarahalli,2.0,1.0,55.0,1200.0,2,4583.333333333333
Uttarahalli,3.0,1.0,68.0,1500.0,3,4533.333333333333
Uttarahalli,2.0,1.0,50.0,1120.0,2,4464.285714285715
Uttarahalli,2.0,1.0,46.0,1150.0,2,4000.0
Uttarahalli,2.0,1.0,58.0,1330.0,3,4360.902255639097
Uttarahalli,2.0,1.0,42.0,1050.0,2,4000.0
Uttarahalli,2.0,1.0,48.0,1125.0,2,4266.666666666667
Uttarahalli,2.0,1.0,57.0,1345.0,3,4237.918215613383
Uttarahalli,2.0,1.0,57.0,1345.0,3,4237.918215613383
Uttarahalli,2.0,1.0,36.0,1037.0,2,3471.552555448409
Uttarahalli,2.0,2.0,39.5,1000.0,2,3950.0
Uttarahalli,1.0,2.0,45.0,1125.0,2,4000.0
Uttarahalli,2.0,3.0,53.0,1308.0,3,4051.987767584098
Uttarahalli,2.0,2.0,40.58,1160.0,2,3498.2758620689656
Uttarahalli,2.0,1.0,35.0,1000.0,2,3500.0
Uttarahalli,2.0,1.0,57.0,1330.0,3,4285.714285714285
Uttarahalli,2.0,1.0,47.0,1125.0,2,4177.777777777777
Uttarahalli,1.0,0.0,42.09,1165.0,2,3612.8755364806866
Uttarahalli,2.0,2.0,55.0,1260.0,2,4365.079365079365
Uttarahalli,2.0,2.0,53.36,1284.0,2,4155.763239875389
Uttarahalli,2.0,1.0,45.99,1150.0,2,3999.1304347826085
Uttarahalli,2.0,3.0,56.12,1290.0,3,4350.387596899225
Uttarahalli,2.0,1.0,56.0,1328.0,3,4216.8674698795185
Uttarahalli,2.0,2.0,36.4,1040.0,2,3500.0
Uttarahalli,2.0,2.0,56.12,1290.0,3,4350.387596899225
Uttarahalli,2.0,1.0,46.76,1075.0,2,4349.767441860465
Uttarahalli,2.0,1.0,57.0,1345.0,3,4237.918215613383
VGP Layout,2.0,2.0,55.0,1133.0,2,4854.368932038835
VGP Layout,3.0,3.0,85.0,2108.0,3,4032.2580645161293
VGP Layout,2.0,1.0,44.0,1000.0,2,4400.0
Vadarpalya,3.0,2.0,85.0,1750.0,3,4857.142857142857
Vadarpalya,5.0,2.0,120.0,2500.0,5,4800.0
Vaderahalli,4.0,1.5843757375501535,200.0,2300.0,4,8695.652173913044
Vaishnavi Layout,5.0,2.0,420.0,4800.0,4,8750.0
Vaishnavi Layout,4.0,3.0,420.0,4800.0,4,8750.0
Vajarahalli,1.0,1.0,30.0,551.0,1,5444.64609800363
Vajarahalli,2.0,1.0,70.0,1254.0,3,5582.13716108453
Vajarahalli,3.0,2.0,79.0,1432.0,3,5516.7597765363125
Varanasi,4.0,1.0,103.0,2000.0,5,5150.0
Varanasi,4.0,1.0,99.0,2000.0,5,4950.0
Varanasi,2.0,1.0,62.0,1334.0,2,4647.67616191904
Varsova Layout,2.0,3.0,55.0,1280.0,3,4296.875
Varsova Layout,2.0,2.0,43.5,1088.0,2,3998.1617647058824
Varsova Layout,6.0,2.0,560.0,7000.0,6,8000.0
Varthur,2.0,2.0,44.0,1160.0,2,3793.103448275862
Varthur,2.0,3.0,80.0,1385.0,2,5776.173285198556
Varthur,3.0,2.0,65.99,1535.0,3,4299.022801302931
Varthur,2.0,2.0,42.0,1024.0,2,4101.5625
Varthur,2.0,2.0,40.0,1125.0,2,3555.5555555555557
Varthur,2.0,2.0,40.0,1112.0,2,3597.122302158273
Varthur,2.0,2.0,45.35,1055.0,2,4298.578199052133
Varthur,2.0,1.5843757375501535,65.0,1280.0,2,5078.125
Varthur,2.0,2.0,36.0,977.0,2,3684.74923234391
Varthur,3.0,1.5843757375501535,71.0,1250.0,3,5680.0
Varthur,3.0,1.0,67.75,1200.0,3,5645.833333333333
Varthur,2.0,2.0,41.88,1111.0,2,3769.57695769577
Varthur,2.0,3.0,55.5,1140.0,2,4868.421052631579
Varthur,2.0,1.0,59.0,1012.0,2,5830.0395256917
Varthur,2.0,2.0,39.9,1140.0,2,3500.0
Varthur,2.0,2.0,48.0,1090.0,2,4403.6697247706425
Varthur,3.0,2.0,71.0,1450.0,3,4896.551724137931
Varthur,2.0,1.0,60.0,1210.0,2,4958.677685950413
Varthur,2.0,2.0,46.0,1070.0,2,4299.065420560748
Varthur,2.0,3.0,85.0,1360.0,3,6250.0
Varthur,2.0,1.0,34.0,965.0,2,3523.316062176166
Varthur,2.0,2.0,44.24,1120.0,2,3950.0
Varthur,2.0,3.0,79.0,1395.0,3,5663.082437275985
Varthur,2.0,1.0,45.0,1085.0,2,4147.465437788019
Varthur,2.0,2.0,47.0,1250.0,2,3760.0
Varthur,3.0,1.0,68.38,1200.0,3,5698.333333333333
Varthur,2.0,1.0,60.0,1155.0,2,5194.805194805195
Varthur,2.0,1.0,60.0,1035.0,2,5797.101449275362
Varthur,2.0,2.0,39.0,1155.0,2,3376.6233766233768
Varthur,2.0,2.0,55.0,1180.0,2,4661.016949152542
Varthur,2.0,1.0,57.35,1738.0,2,3299.7698504027617
Varthur,2.0,1.0,40.65,1045.0,2,3889.9521531100477
Varthur,2.0,2.0,39.0,1155.0,2,3376.6233766233768
Varthur,3.0,2.0,69.43,1615.0,3,4299.071207430341
Varthur,2.0,1.0,64.15,1210.0,2,5301.652892561984
Varthur,2.0,3.0,38.0,1105.0,2,3438.914027149321
Varthur,3.0,2.0,90.0,1560.0,3,5769.2307692307695
Varthur,2.0,1.0,85.0,1760.0,2,4829.545454545455
Varthur,2.0,2.0,54.0,1210.0,2,4462.809917355372
Varthur,2.0,2.0,40.0,1112.0,2,3597.122302158273
Varthur,3.0,2.0,71.58,1665.0,3,4299.0990990990995
Varthur Road,2.0,1.0,27.0,900.0,2,3000.0
Varthur Road,2.0,2.0,59.0,1277.0,2,4620.203602192639
Varthur Road,2.0,2.0,58.0,1247.0,3,4651.162790697675
Varthur Road,2.0,2.0,42.7,1050.0,2,4066.6666666666665
Varthur Road,2.0,2.0,52.76,1255.0,2,4203.98406374502
Varthur Road,2.0,2.0,32.0,1033.0,2,3097.773475314618
Varthur Road,2.0,2.0,49.11,1140.0,2,4307.894736842105
Varthur Road,2.0,1.0,25.4,850.0,2,2988.235294117647
"Varthur Road, ",2.0,1.0,64.0,1330.0,2,4812.0300751879695
Vasanth nagar,3.0,0.0,500.0,3025.0,3,16528.92561983471
Vasanth nagar,4.0,1.0,528.0,2328.0,4,22680.41237113402
Vasanth nagar,3.0,0.0,650.0,2295.0,6,28322.44008714597
Vasantha Vallabha Nagar,2.0,2.0,95.0,1500.0,3,6333.333333333333
Vasantha Vallabha Nagar,3.0,2.0,76.0,1600.0,3,4750.0
Vasantha Vallabha Nagar,1.0,1.0,44.0,900.0,2,4888.888888888889
Vasanthapura,2.0,2.0,40.0,1022.0,2,3913.894324853229
Vasanthapura,2.0,1.0,39.73,1135.0,2,3500.440528634361
Vasanthapura,2.0,1.0,34.82,995.0,2,3499.497487437186
Vasanthapura,2.0,1.0,34.82,995.0,2,3499.497487437186
Vasanthapura,2.0,1.0,36.28,1037.0,2,3498.553519768563
Vasanthapura,2.0,1.0,34.22,978.0,2,3498.9775051124743
Vasanthapura,2.0,1.0,36.28,1037.0,2,3498.553519768563
Veer Sandra,4.0,3.0,264.0,3000.0,4,8800.0
Veerannapalya,2.0,2.0,45.0,950.0,2,4736.8421052631575
Veersandra,2.0,1.0,55.0,1250.0,2,4400.0
Venkatadri Layout,1.0,1.0,42.0,595.0,1,7058.823529411765
Venkatadri Layout,1.0,1.0,42.0,596.0,1,7046.979865771812
Venkatapura,2.0,1.0,285.0,3080.0,4,9253.246753246753
Venkatapura,3.0,0.0,350.0,5720.0,3,6118.881118881119
Venkatapura,2.0,1.0,260.0,2700.0,3,9629.62962962963
Venugopal Reddy Layout,3.0,3.0,85.0,1545.0,3,5501.6181229773465
Versova Layout,3.0,3.0,270.0,2020.0,3,13366.336633663366
Vibuthipura,2.0,0.0,125.0,1603.0,3,7797.878976918279
Victoria Layout,3.0,1.0,165.0,1650.0,3,10000.0
Victoria Layout,2.0,1.0,129.0,1300.0,2,9923.076923076924
Victoria Layout,2.0,1.0,72.0,850.0,2,8470.588235294117
Victoria Layout,2.0,0.0,146.0,1276.0,2,11442.006269592477
Victoria Layout,2.0,1.0,115.0,1115.0,2,10313.90134529148
Vidyaranyapura,2.0,0.0,95.0,1440.0,2,6597.222222222223
Vidyaranyapura,2.0,3.0,38.0,1062.0,2,3578.154425612053
Vidyaranyapura,2.0,2.0,55.0,1200.0,2,4583.333333333333
Vidyaranyapura,2.0,2.0,55.0,1060.0,2,5188.679245283019
Vidyaranyapura,2.0,1.0,54.0,1100.0,2,4909.090909090909
Vidyaranyapura,2.0,0.0,70.0,1440.0,3,4861.111111111111
Vidyaranyapura,2.0,1.0,54.0,1100.0,2,4909.090909090909
Vidyaranyapura,2.0,1.0,35.0,1000.0,2,3500.0
Vidyaranyapura,2.0,1.0,70.0,1120.0,2,6250.0
Vidyaranyapura,2.0,1.5843757375501535,40.0,945.0,2,4232.804232804233
Vidyaranyapura,2.0,1.0,54.0,1100.0,2,4909.090909090909
Vidyaranyapura,2.0,2.0,65.0,1200.0,3,5416.666666666667
Vidyaranyapura,2.0,2.0,52.0,1200.0,2,4333.333333333333
Vidyaranyapura,2.0,1.0,50.0,1050.0,2,4761.9047619047615
Vidyaranyapura,2.0,1.0,50.0,1188.0,2,4208.754208754209
Vidyaranyapura,2.0,1.0,75.0,1100.0,3,6818.181818181818
Vidyaranyapura,2.0,2.0,72.0,1100.0,3,6545.454545454545
Vidyaranyapura,5.0,1.0,135.0,2400.0,4,5625.0
Vidyaranyapura,2.0,1.0,41.0,1100.0,2,3727.2727272727275
Vidyaranyapura,2.0,2.0,60.5,1200.0,2,5041.666666666667
Vidyaranyapura,2.0,1.0,42.0,1200.0,2,3500.0
Vignana Nagar,2.0,2.0,55.0,1200.0,2,4583.333333333333
Vignana Nagar,2.0,2.0,47.0,1100.0,2,4272.727272727273
Vignana Nagar,2.0,2.0,58.0,1110.0,2,5225.225225225226
Vignana Nagar,2.0,2.0,35.0,1000.0,2,3500.0
Vijaya Bank Layout,2.0,1.0,150.0,2400.0,3,6250.0
Vijaya Bank Layout,2.0,2.0,70.0,1374.0,3,5094.614264919942
Vijaya Bank Layout,2.0,3.0,85.0,1605.0,3,5295.95015576324
Vijaya Bank Layout,2.0,1.0,68.0,1200.0,3,5666.666666666667
Vijaya Bank Layout,2.0,2.0,68.5,1700.0,3,4029.4117647058824
Vijaya Bank Layout,6.0,2.0,460.0,4000.0,6,11500.0
Vijayanagar,3.0,2.0,110.0,1704.0,3,6455.399061032864
Vijayanagar,3.0,1.0,129.0,1933.0,3,6673.564407656492
Vijayanagar,3.0,0.0,100.0,1450.0,3,6896.551724137931
Vijayanagar,2.0,0.0,134.0,1580.0,3,8481.012658227848
Vijayanagar,3.0,2.0,121.0,1826.0,3,6626.506024096386
Vijayanagar,3.0,1.0,116.0,1739.0,3,6670.500287521564
Vijayanagar,3.0,2.0,100.0,1490.0,3,6711.4093959731545
Vijayanagar,2.0,2.0,65.0,1180.0,2,5508.474576271186
Vijayanagar,1.0,0.0,34.78,606.0,1,5739.273927392739
Vijayanagar,2.0,2.0,68.0,1352.0,2,5029.585798816568
Vijayanagar,3.0,2.0,115.0,1527.0,3,7531.106745252128
Vijayanagar,2.0,0.0,60.0,989.0,2,6066.734074823054
Vijayanagar,2.0,1.0,103.0,1520.0,3,6776.315789473684
Vijayanagar,3.0,1.0,117.0,1749.0,3,6689.536878216123
Vijayanagar,2.0,1.0,75.0,1046.0,2,7170.172084130019
Vijayanagar,1.0,1.0,40.0,606.0,1,6600.660066006601
Vijayanagar,2.0,2.0,62.0,1200.0,2,5166.666666666667
Vijayanagar,3.0,1.5843757375501535,140.0,1760.0,3,7954.545454545455
Vijayanagar,3.0,2.0,136.0,2047.0,3,6643.869076697606
Vijayanagar,2.0,1.0,75.0,1200.0,3,6250.0
Vijayanagar,2.0,3.0,82.0,1178.0,2,6960.950764006791
Vijayanagar,2.0,0.0,45.0,864.0,2,5208.333333333333
Vijayanagar,2.0,2.0,60.0,920.0,2,6521.739130434783
Vijayanagar,2.0,1.0,58.0,1019.0,2,5691.854759568204
Vijayanagar,6.0,3.0,125.0,2400.0,5,5208.333333333333
Vijayanagar,2.0,1.0,86.0,1180.0,2,7288.135593220339
Vijayanagar,2.0,0.0,49.06,1046.0,2,4690.248565965583
Vijayanagar,2.0,0.0,230.0,2400.0,1,9583.333333333334
Vijayanagar,1.0,1.0,40.0,492.0,1,8130.081300813008
Vijinapura,2.0,2.0,71.95,1290.0,2,5577.519379844961
Vimanapura,2.0,2.0,47.0,1275.0,2,3686.274509803922
Vinayak Nagar,1.0,2.0,36.5,705.0,1,5177.304964539007
Vinayak Nagar,3.0,2.0,95.0,1758.0,3,5403.86803185438
Vinayaka Nagar,2.0,1.0,65.0,1340.0,2,4850.746268656716
Vinayaka Nagar,2.0,2.0,52.0,1200.0,2,4333.333333333333
Vinayaka Nagar,2.0,2.0,51.0,1145.0,2,4454.14847161572
Virat Nagar,2.0,2.0,56.81,1196.0,2,4750.0
Virat Nagar,2.0,2.0,52.0,1110.0,2,4684.684684684685
Virat Nagar,2.0,2.0,49.75,1215.0,3,4094.650205761317
Virupakshapura,2.0,1.0,55.0,1075.0,2,5116.279069767442
